aika,arvo
2018-06-06 18:19:47,28.5
2018-06-06 18:29:48,28.4
2018-06-06 18:39:49,28.4
2018-06-06 18:49:50,28.3
2018-06-06 18:59:51,28.4
2018-06-06 19:09:52,28.4
2018-06-06 19:19:53,28.4
2018-06-06 19:29:56,28.3
2018-06-06 19:39:57,28.3
2018-06-06 19:49:59,28.3
2018-06-06 20:00:00,28.2
2018-06-06 20:10:01,28.2
2018-06-06 20:20:02,28.1
2018-06-06 20:30:03,28.2
2018-06-06 20:40:04,28.1
2018-06-06 20:50:05,28.1
2018-06-06 21:00:06,28.1
2018-06-06 21:10:06,28.1
2018-06-06 21:20:07,28.1
2018-06-06 21:30:08,28.1
2018-06-06 21:40:09,28
2018-06-06 21:50:10,27.9
2018-06-06 22:00:11,27.9
2018-06-06 22:10:12,27.9
2018-06-06 22:20:12,27.9
2018-06-06 22:30:13,27.9
2018-06-06 22:40:14,27.9
2018-06-06 22:50:16,27.8
2018-06-06 23:00:17,27.8
2018-06-06 23:10:17,27.8
2018-06-06 23:20:19,27.8
2018-06-06 23:30:19,27.7
2018-06-06 23:40:20,27.7
2018-06-06 23:50:21,27.7
2018-06-07 00:00:22,27.6
2018-06-07 00:10:25,27.6
2018-06-07 00:20:25,27.6
2018-06-07 00:30:27,27.6
2018-06-07 00:40:28,27.5
2018-06-07 00:50:31,27.4
2018-06-07 01:00:32,27.4
2018-06-07 01:10:33,27.4
2018-06-07 01:20:35,27.3
2018-06-07 01:30:36,27.2
2018-06-07 01:40:37,27.2
2018-06-07 01:50:38,27
2018-06-07 02:00:39,27
2018-06-07 02:10:40,26.6
2018-06-07 02:20:41,27
2018-06-07 02:30:42,26.9
2018-06-07 02:40:44,26.9
2018-06-07 02:50:44,27
2018-06-07 03:00:47,26.9
2018-06-07 03:10:47,26.8
2018-06-07 03:20:50,26.9
2018-06-07 03:30:51,26.9
2018-06-07 03:40:51,26.8
2018-06-07 03:50:54,26.8
2018-06-07 04:00:54,26.8
2018-06-07 04:10:56,26.8
2018-06-07 04:20:57,26.8
2018-06-07 04:30:59,26.8
2018-06-07 04:41:00,26.8
2018-06-07 04:51:03,26.8
2018-06-07 05:01:04,26.8
2018-06-07 05:11:04,26.8
2018-06-07 05:21:05,26.8
2018-06-07 05:31:07,26.8
2018-06-07 05:41:07,26.8
2018-06-07 05:51:08,26.8
2018-06-07 06:01:09,26.8
2018-06-07 06:11:09,26.8
2018-06-07 06:21:11,26.8
2018-06-07 06:31:11,26.8
2018-06-07 06:41:12,26.8
2018-06-07 06:51:13,26.8
2018-06-07 07:01:14,26.8
2018-06-07 07:11:16,26.8
2018-06-07 07:21:17,26.8
2018-06-07 07:31:18,26.8
2018-06-07 07:41:19,26.8
2018-06-07 07:51:20,26.8
2018-06-07 08:01:21,26.8
2018-06-07 08:11:22,26.8
2018-06-07 08:21:23,26.7
2018-06-07 08:31:24,26.8
2018-06-07 08:41:25,26.7
2018-06-07 08:51:27,26.7
2018-06-07 09:01:28,26.8
2018-06-07 09:11:29,26.8
2018-06-07 09:21:30,26.8
2018-06-07 09:31:31,26.7
2018-06-07 09:41:32,26.8
2018-06-07 09:51:33,26.7
2018-06-07 10:01:34,26.7
2018-06-07 10:11:37,26.7
2018-06-07 10:21:39,26.7
2018-06-07 10:31:40,26.6
2018-06-07 10:41:41,26.6
2018-06-07 10:51:42,26.8
2018-06-07 11:01:43,26.8
2018-06-07 11:11:45,26.7
2018-06-07 11:21:46,26.8
2018-06-07 11:31:47,26.7
2018-06-07 11:41:48,26.7
2018-06-07 11:51:50,26.6
2018-06-07 12:01:50,26.7
2018-06-07 12:11:53,26.7
2018-06-07 12:21:54,26.6
2018-06-07 12:31:55,26.7
2018-06-07 12:41:56,26.7
2018-06-07 12:51:56,26.6
2018-06-07 13:01:58,26.6
2018-06-07 13:11:59,26.6
2018-06-07 13:22:00,26.6
2018-06-07 13:32:01,26.6
2018-06-07 13:42:02,26.6
2018-06-07 13:52:04,26.6
2018-06-07 14:02:05,26.6
2018-06-07 14:12:07,26.6
2018-06-07 14:22:08,26.8
2018-06-07 14:32:09,26.9
2018-06-07 14:42:10,27
2018-06-07 14:52:10,27.2
2018-06-07 15:02:11,27.3
2018-06-07 15:12:12,27.4
2018-06-07 15:22:13,27.6
2018-06-07 15:32:15,27.7
2018-06-07 15:42:16,27.9
2018-06-07 15:52:17,27.8
2018-06-07 16:02:18,27.9
2018-06-07 16:12:19,27.9
2018-06-07 16:22:20,28
2018-06-07 16:32:21,28.1
2018-06-07 16:42:22,28.1
2018-06-07 16:52:23,28.1
2018-06-07 17:02:24,28.1
2018-06-07 17:12:25,28.1
2018-06-07 17:22:26,28.2
2018-06-07 17:32:26,28.2
2018-06-07 17:42:27,28.1
2018-06-07 17:52:28,28.1
2018-06-07 18:02:30,28
2018-06-07 18:12:31,27.9
2018-06-07 18:22:32,27.8
2018-06-07 18:32:32,27.6
2018-06-07 18:42:33,27.5
2018-06-07 18:52:34,27.4
2018-06-07 19:02:35,27.3
2018-06-07 19:12:36,27.2
2018-06-07 19:22:37,27.1
2018-06-07 19:32:38,27
2018-06-07 19:42:39,27
2018-06-07 19:52:41,26.9
2018-06-07 20:02:42,26.8
2018-06-07 20:12:43,26.8
2018-06-07 20:22:44,26.8
2018-06-07 20:32:45,26.6
2018-06-07 20:42:46,26.6
2018-06-07 20:52:46,26.6
2018-06-07 21:02:47,26.6
2018-06-07 21:12:48,26.4
2018-06-07 21:22:49,26.4
2018-06-07 21:32:50,26.4
2018-06-07 21:42:51,26.4
2018-06-07 21:52:52,26.3
2018-06-07 22:02:52,26.2
2018-06-07 22:12:53,26.1
2018-06-07 22:22:54,26.1
2018-06-07 22:32:56,25.9
2018-06-07 22:42:57,25.7
2018-06-07 22:52:58,25.5
2018-06-07 23:02:59,21.5
2018-06-07 23:13:00,25.3
2018-06-07 23:23:01,25.2
2018-06-07 23:33:02,25.1
2018-06-07 23:43:04,25.2
2018-06-07 23:53:05,25.1
2018-06-08 00:03:06,25.1
2018-06-08 00:13:08,25.1
2018-06-08 00:23:11,25.1
2018-06-08 00:33:11,25.1
2018-06-08 00:43:13,25
2018-06-08 00:53:13,25
2018-06-08 01:03:15,24.9
2018-06-08 01:13:15,24.9
2018-06-08 01:23:16,24.7
2018-06-08 01:33:17,24.6
2018-06-08 01:43:19,24.3
2018-06-08 01:53:20,21.5
2018-06-08 02:03:21,22.5
2018-06-08 02:13:22,22.3
2018-06-08 02:23:22,22.1
2018-06-08 02:33:24,22.2
2018-06-08 02:43:25,22.1
2018-06-08 02:53:26,26.4
2018-06-08 03:03:26,26.4
2018-06-08 03:13:28,26.2
2018-06-08 03:23:30,26.1
2018-06-08 03:33:31,26.1
2018-06-08 03:43:33,26
2018-06-08 03:53:33,25.9
2018-06-08 04:03:36,26.1
2018-06-08 04:13:37,26.1
2018-06-08 04:23:38,26.1
2018-06-08 04:33:39,26.1
2018-06-08 04:43:42,26.1
2018-06-08 04:53:43,26
2018-06-08 05:03:43,26
2018-06-08 05:13:46,26
2018-06-08 05:23:46,25.9
2018-06-08 05:33:47,25.9
2018-06-08 05:43:48,25.9
2018-06-08 05:53:49,25.9
2018-06-08 06:03:50,25.9
2018-06-08 06:13:51,25.9
2018-06-08 06:23:51,25.8
2018-06-08 06:33:53,25.7
2018-06-08 06:43:54,25.7
2018-06-08 06:53:55,25.8
2018-06-08 07:03:56,25.9
2018-06-08 07:13:57,26
2018-06-08 07:23:58,26
2018-06-08 07:33:59,25.9
2018-06-08 07:44:01,25.9
2018-06-08 07:54:01,25.9
2018-06-08 08:04:02,25.9
2018-06-08 08:14:03,25.9
2018-06-08 08:24:04,25.9
2018-06-08 08:34:05,25.9
2018-06-08 08:44:06,25.9
2018-06-08 08:54:07,25.9
2018-06-08 09:04:09,25.9
2018-06-08 09:14:09,25.9
2018-06-08 09:24:10,26.1
2018-06-08 09:34:11,26
2018-06-08 09:44:13,26
2018-06-08 09:54:14,25.7
2018-06-08 10:04:15,25.7
2018-06-08 10:14:16,25.8
2018-06-08 10:24:17,25.8
2018-06-08 10:34:18,25.9
2018-06-08 10:44:19,25.8
2018-06-08 10:54:19,25.8
2018-06-08 11:04:20,25.9
2018-06-08 11:14:22,25.9
2018-06-08 11:24:23,25.9
2018-06-08 11:34:24,25.9
2018-06-08 11:44:25,25.9
2018-06-08 11:54:25,25.8
2018-06-08 12:04:26,25.9
2018-06-08 12:14:28,25.9
2018-06-08 12:24:30,25.9
2018-06-08 12:34:30,25.8
2018-06-08 12:44:32,25.9
2018-06-08 12:54:33,25.8
2018-06-08 13:04:34,25.7
2018-06-08 13:14:35,25.7
2018-06-08 13:24:36,25.8
2018-06-08 13:34:37,25.8
2018-06-08 13:44:37,25.8
2018-06-08 13:54:39,25.8
2018-06-08 14:04:39,25.8
2018-06-08 14:14:40,25.7
2018-06-08 14:24:41,25.7
2018-06-08 14:34:42,25.7
2018-06-08 14:44:43,25.7
2018-06-08 14:54:44,25.7
2018-06-08 15:04:47,25.7
2018-06-08 15:14:49,25.7
2018-06-08 15:24:50,25.7
2018-06-08 15:34:52,25.7
2018-06-08 15:44:52,25.7
2018-06-08 15:54:55,25.7
2018-06-08 16:04:55,25.6
2018-06-08 16:14:57,25.7
2018-06-08 16:24:59,25.6
2018-06-08 16:35:00,25.7
2018-06-08 16:45:01,25.7
2018-06-08 16:55:03,25.6
2018-06-08 17:05:03,25.5
2018-06-08 17:15:05,25.6
2018-06-08 17:25:05,25.6
2018-06-08 17:35:06,25.5
2018-06-08 17:45:07,25.5
2018-06-08 17:55:09,25.5
2018-06-08 18:05:09,25.5
2018-06-08 18:15:10,25.5
2018-06-08 18:25:12,25.6
2018-06-08 18:35:13,25.5
2018-06-08 18:45:16,25.5
2018-06-08 18:55:18,25.5
2018-06-08 19:05:18,25.5
2018-06-08 19:15:19,25.5
2018-06-08 19:25:20,25.5
2018-06-08 19:35:21,25.5
2018-06-08 19:45:25,25.5
2018-06-08 19:55:25,25.5
2018-06-08 20:05:27,25.5
2018-06-08 20:15:28,25.5
2018-06-08 20:25:29,25.5
2018-06-08 20:35:31,25.5
2018-06-08 20:45:32,25.5
2018-06-08 20:55:33,25.4
2018-06-08 21:05:33,25.4
2018-06-08 21:15:35,25.4
2018-06-08 21:25:36,25.4
2018-06-08 21:35:37,25.3
2018-06-08 21:45:39,25.4
2018-06-08 21:55:40,25.3
2018-06-08 22:05:42,25.3
2018-06-08 22:15:43,25.3
2018-06-08 22:25:43,25.3
2018-06-08 22:35:44,25.3
2018-06-08 22:45:45,25.3
2018-06-08 22:55:46,25.3
2018-06-08 23:05:48,25.3
2018-06-08 23:15:49,25.3
2018-06-08 23:25:50,25.3
2018-06-08 23:35:50,25.2
2018-06-08 23:45:52,25.1
2018-06-08 23:55:53,25.2
2018-06-09 00:05:54,25.1
2018-06-09 00:15:55,25.1
2018-06-09 00:25:56,25.1
2018-06-09 00:35:56,25.1
2018-06-09 00:45:57,25.1
2018-06-09 00:55:59,25.1
2018-06-09 01:05:59,25.1
2018-06-09 01:16:00,25.1
2018-06-09 01:26:01,25.1
2018-06-09 01:36:02,25.1
2018-06-09 01:46:03,25
2018-06-09 01:56:04,25
2018-06-09 02:06:05,25
2018-06-09 02:16:06,24.9
2018-06-09 02:26:08,24.9
2018-06-09 02:36:08,24.9
2018-06-09 02:46:09,24.9
2018-06-09 02:56:10,24.7
2018-06-09 03:06:11,24.6
2018-06-09 03:16:12,24.6
2018-06-09 03:26:13,24.5
2018-06-09 03:36:15,24.6
2018-06-09 03:46:15,24.4
2018-06-09 03:56:16,24.4
2018-06-09 04:06:16,24.4
2018-06-09 04:16:17,24.2
2018-06-09 04:26:18,24.2
2018-06-09 04:36:20,24
2018-06-09 04:46:21,26.4
2018-06-09 04:56:22,26.4
2018-06-09 05:06:23,26.4
2018-06-09 05:16:24,26.4
2018-06-09 05:26:25,26.4
2018-06-09 05:36:26,26.4
2018-06-09 05:46:27,26.4
2018-06-09 05:56:28,26.4
2018-06-09 06:06:30,26.4
2018-06-09 06:16:30,26.3
2018-06-09 06:26:31,26.3
2018-06-09 06:36:33,26.4
2018-06-09 06:46:34,26.4
2018-06-09 06:56:36,26.4
2018-06-09 07:06:37,26.4
2018-06-09 07:16:38,26.3
2018-06-09 07:26:39,26.4
2018-06-09 07:36:40,26.4
2018-06-09 07:46:41,26.3
2018-06-09 07:56:43,26.4
2018-06-09 08:06:45,26.4
2018-06-09 08:16:46,26.4
2018-06-09 08:26:46,26.4
2018-06-09 08:36:47,26.4
2018-06-09 08:46:49,26.5
2018-06-09 08:56:49,26.5
2018-06-09 09:06:51,26.6
2018-06-09 09:16:52,26.5
2018-06-09 09:26:53,26.6
2018-06-09 09:36:53,26.6
2018-06-09 09:46:54,26.5
2018-06-09 09:56:55,26.6
2018-06-09 10:06:57,26.6
2018-06-09 10:16:58,26.6
2018-06-09 10:26:59,26.6
2018-06-09 10:37:00,26.6
2018-06-09 10:47:02,26.6
2018-06-09 10:57:03,26.6
2018-06-09 11:07:04,26.6
2018-06-09 11:17:05,26.6
2018-06-09 11:27:06,26.6
2018-06-09 11:37:07,26.6
2018-06-09 11:47:08,26.6
2018-06-09 11:57:09,26.7
2018-06-09 12:07:09,26.8
2018-06-09 12:17:11,26.7
2018-06-09 12:27:12,26.7
2018-06-09 12:37:13,26.8
2018-06-09 12:47:14,26.8
2018-06-09 12:57:15,26.8
2018-06-09 13:07:17,26.8
2018-06-09 13:17:18,26.8
2018-06-09 13:27:18,26.8
2018-06-09 13:37:19,26.9
2018-06-09 13:47:20,26.9
2018-06-09 13:57:21,26.9
2018-06-09 14:07:24,26.9
2018-06-09 14:17:25,27
2018-06-09 14:27:25,27
2018-06-09 14:37:27,26.9
2018-06-09 14:47:28,27
2018-06-09 14:57:29,27
2018-06-09 15:07:30,26.9
2018-06-09 15:17:30,27
2018-06-09 15:27:31,27
2018-06-09 15:37:34,27
2018-06-09 15:47:34,27
2018-06-09 15:57:35,27.1
2018-06-09 16:07:36,27
2018-06-09 16:17:37,27
2018-06-09 16:27:38,27
2018-06-09 16:37:38,27
2018-06-09 16:47:39,27
2018-06-09 16:57:40,27.1
2018-06-09 17:07:41,27
2018-06-09 17:17:42,27
2018-06-09 17:27:43,27
2018-06-09 17:37:44,27
2018-06-09 17:47:45,27
2018-06-09 17:57:46,27
2018-06-09 18:07:48,27
2018-06-09 18:17:48,27
2018-06-09 18:27:49,27
2018-06-09 18:37:50,27
2018-06-09 18:47:51,27.1
2018-06-09 18:57:52,27
2018-06-09 19:07:52,26.9
2018-06-09 19:17:53,27
2018-06-09 19:27:54,27
2018-06-09 19:37:54,26.9
2018-06-09 19:47:56,27
2018-06-09 19:57:56,27
2018-06-09 20:07:57,26.9
2018-06-09 20:17:58,26.9
2018-06-09 20:28:00,26.9
2018-06-09 20:38:02,26.9
2018-06-09 20:48:03,26.9
2018-06-09 20:58:04,26.9
2018-06-09 21:08:05,26.9
2018-06-09 21:18:06,26.8
2018-06-09 21:28:08,26.9
2018-06-09 21:38:08,26.8
2018-06-09 21:48:09,26.8
2018-06-09 21:58:10,26.8
2018-06-09 22:08:11,26.8
2018-06-09 22:18:12,26.8
2018-06-09 22:28:14,26.8
2018-06-09 22:38:15,26.8
2018-06-09 22:48:16,26.8
2018-06-09 22:58:17,26.8
2018-06-09 23:08:18,26.8
2018-06-09 23:18:19,26.8
2018-06-09 23:28:21,26.7
2018-06-09 23:38:22,26.8
2018-06-09 23:48:23,26.7
2018-06-09 23:58:24,26.7
2018-06-10 00:08:25,26.6
2018-06-10 00:18:26,26.7
2018-06-10 00:28:26,26.7
2018-06-10 00:38:27,26.7
2018-06-10 00:48:28,26.8
2018-06-10 00:58:29,26.7
2018-06-10 01:08:30,26.6
2018-06-10 01:18:31,26.7
2018-06-10 01:28:32,26.6
2018-06-10 01:38:33,26.6
2018-06-10 01:48:34,26.6
2018-06-10 01:58:35,26.6
2018-06-10 02:08:37,26.6
2018-06-10 02:18:37,26.6
2018-06-10 02:28:38,26.6
2018-06-10 02:38:39,26.6
2018-06-10 02:48:40,26.6
2018-06-10 02:58:41,26.6
2018-06-10 03:08:42,26.6
2018-06-10 03:18:43,26.6
2018-06-10 03:28:45,26.6
2018-06-10 03:38:45,26.6
2018-06-10 03:48:46,26.6
2018-06-10 03:58:48,26.6
2018-06-10 04:08:49,26.6
2018-06-10 04:18:50,26.5
2018-06-10 04:28:51,26.6
2018-06-10 04:38:52,26.6
2018-06-10 04:48:53,26.5
2018-06-10 04:58:54,26.6
2018-06-10 05:08:55,26.5
2018-06-10 05:18:57,26.5
2018-06-10 05:28:57,26.6
2018-06-10 05:38:58,26.6
2018-06-10 05:49:00,26.5
2018-06-10 05:59:00,26.6
2018-06-10 06:09:01,26.6
2018-06-10 06:19:02,26.5
2018-06-10 06:29:02,26.6
2018-06-10 06:39:04,26.6
2018-06-10 06:49:04,26.6
2018-06-10 06:59:06,26.7
2018-06-10 07:09:06,26.8
2018-06-10 07:19:07,26.8
2018-06-10 07:29:08,26.9
2018-06-10 07:39:08,27
2018-06-10 07:49:09,27.1
2018-06-10 07:59:11,27.2
2018-06-10 08:09:12,27.3
2018-06-10 08:19:13,27.4
2018-06-10 08:29:15,27.4
2018-06-10 08:39:16,27.4
2018-06-10 08:49:17,27.6
2018-06-10 08:59:18,27.6
2018-06-10 09:09:20,27.6
2018-06-10 09:19:21,27.6
2018-06-10 09:29:22,27.6
2018-06-10 09:39:23,27.6
2018-06-10 09:49:24,27.6
2018-06-10 09:59:25,27.6
2018-06-10 10:09:26,27.6
2018-06-10 10:19:27,27.6
2018-06-10 10:29:28,27.6
2018-06-10 10:39:29,27.6
2018-06-10 10:49:30,27.6
2018-06-10 10:59:31,27.5
2018-06-10 11:09:34,27.6
2018-06-10 11:19:35,27.6
2018-06-10 11:29:36,27.6
2018-06-10 11:39:38,27.6
2018-06-10 11:49:39,27.6
2018-06-10 11:59:40,27.6
2018-06-10 12:09:41,27.6
2018-06-10 12:19:42,27.5
2018-06-10 12:29:43,27.6
2018-06-10 12:39:44,27.6
2018-06-10 12:49:46,27.6
2018-06-10 12:59:47,27.5
2018-06-10 13:09:48,27.6
2018-06-10 13:19:48,27.6
2018-06-10 13:29:50,27.6
2018-06-10 13:39:53,27.6
2018-06-10 13:49:53,27.6
2018-06-10 13:59:54,27.6
2018-06-10 14:09:56,27.6
2018-06-10 14:19:57,27.6
2018-06-10 14:29:57,27.6
2018-06-10 14:39:58,27.6
2018-06-10 14:49:59,27.6
2018-06-10 15:00:00,27.6
2018-06-10 15:10:01,27.6
2018-06-10 15:20:02,27.6
2018-06-10 15:30:03,27.6
2018-06-10 15:40:04,27.6
2018-06-10 15:50:04,27.6
2018-06-10 16:00:05,27.6
2018-06-10 16:10:07,27.6
2018-06-10 16:20:08,27.6
2018-06-10 16:30:09,27.6
2018-06-10 16:40:10,27.6
2018-06-10 16:50:11,27.6
2018-06-10 17:00:12,27.6
2018-06-10 17:10:12,27.6
2018-06-10 17:20:13,27.6
2018-06-10 17:30:14,27.6
2018-06-10 17:40:15,27.7
2018-06-10 17:50:16,27.6
2018-06-10 18:00:18,27.6
2018-06-10 18:10:19,27.6
2018-06-10 18:20:20,27.7
2018-06-10 18:30:20,27.6
2018-06-10 18:40:21,27.6
2018-06-10 18:50:22,27.6
2018-06-10 19:00:23,27.6
2018-06-10 19:10:26,27.6
2018-06-10 19:20:26,27.6
2018-06-10 19:30:27,27.6
2018-06-10 19:40:28,27.6
2018-06-10 19:50:28,27.6
2018-06-10 20:00:30,27.6
2018-06-10 20:10:31,27.6
2018-06-10 20:20:33,27.6
2018-06-10 20:30:33,27.6
2018-06-10 20:40:34,27.6
2018-06-10 20:50:35,27.6
2018-06-10 21:00:36,27.6
2018-06-10 21:10:38,27.5
2018-06-10 21:20:39,27.5
2018-06-10 21:30:39,27.6
2018-06-10 21:40:40,27.5
2018-06-10 21:50:41,27.5
2018-06-10 22:00:41,27.6
2018-06-10 22:10:42,27.6
2018-06-10 22:20:43,27.5
2018-06-10 22:30:44,27.5
2018-06-10 22:40:45,27.6
2018-06-10 22:50:46,27.5
2018-06-10 23:00:47,27.4
2018-06-10 23:10:47,27.4
2018-06-10 23:20:48,27.4
2018-06-10 23:30:49,27.4
2018-06-10 23:40:51,27.4
2018-06-10 23:50:51,27.4
2018-06-11 00:00:52,27.4
2018-06-11 00:10:53,27.4
2018-06-11 00:20:54,27.4
2018-06-11 00:30:55,27.4
2018-06-11 00:40:56,27.4
2018-06-11 00:50:57,27.3
2018-06-11 01:00:58,27.3
2018-06-11 01:10:59,27.4
2018-06-11 01:21:01,27.4
2018-06-11 01:31:01,27.4
2018-06-11 01:41:02,27.3
2018-06-11 01:51:03,27.3
2018-06-11 02:01:04,27.3
2018-06-11 02:11:05,27.3
2018-06-11 02:21:07,27.2
2018-06-11 02:31:08,27.2
2018-06-11 02:41:10,27.2
2018-06-11 02:51:10,27.2
2018-06-11 03:01:12,27.2
2018-06-11 03:11:12,27.3
2018-06-11 03:21:14,27.2
2018-06-11 03:31:15,27.2
2018-06-11 03:41:16,27.2
2018-06-11 03:51:17,27.2
2018-06-11 04:01:18,27.2
2018-06-11 04:11:19,27.2
2018-06-11 04:21:20,27.2
2018-06-11 04:31:21,27.2
2018-06-11 04:41:23,27.2
2018-06-11 04:51:23,27.2
2018-06-11 05:01:25,27.2
2018-06-11 05:11:26,27.2
2018-06-11 05:21:27,27.2
2018-06-11 05:31:28,27.2
2018-06-11 05:41:29,27.2
2018-06-11 05:51:30,27.2
2018-06-11 06:01:31,27.2
2018-06-11 06:11:32,27.2
2018-06-11 06:21:33,27.2
2018-06-11 06:31:34,27.2
2018-06-11 06:41:35,27.2
2018-06-11 06:51:36,27.3
2018-06-11 07:01:37,27.4
2018-06-11 07:11:37,27.5
2018-06-11 07:21:39,27.6
2018-06-11 07:31:40,27.6
2018-06-11 07:41:41,27.8
2018-06-11 07:51:42,27.9
2018-06-11 08:01:43,28
2018-06-11 08:11:44,28.1
2018-06-11 08:21:44,28.1
2018-06-11 08:31:45,28.2
2018-06-11 08:41:46,28.3
2018-06-11 08:51:47,28.3
2018-06-11 09:01:48,28.4
2018-06-11 09:11:48,28.4
2018-06-11 09:21:50,28.4
2018-06-11 09:31:51,28.4
2018-06-11 09:41:55,28.5
2018-06-11 09:51:55,28.4
2018-06-11 10:01:58,28.4
2018-06-11 10:11:58,28.5
2018-06-11 10:22:00,28.5
2018-06-11 10:32:01,28.5
2018-06-11 10:42:02,28.5
2018-06-11 10:52:03,28.4
2018-06-11 11:02:04,28.5
2018-06-11 11:12:05,28.5
2018-06-11 11:22:05,28.4
2018-06-11 11:32:06,28.4
2018-06-11 11:42:07,28.4
2018-06-11 11:52:08,28.4
2018-06-11 12:02:10,28.4
2018-06-11 12:12:10,28.4
2018-06-11 12:22:11,28.4
2018-06-11 12:32:12,28.5
2018-06-11 12:42:13,28.5
2018-06-11 12:52:14,28.4
2018-06-11 13:02:15,28.4
2018-06-11 13:12:16,28.4
2018-06-11 13:22:17,28.5
2018-06-11 13:32:17,28.5
2018-06-11 13:42:18,28.4
2018-06-11 13:52:19,28.4
2018-06-11 14:02:20,28.5
2018-06-11 14:12:21,28.5
2018-06-11 14:22:21,28.5
2018-06-11 14:32:23,28.5
2018-06-11 14:42:24,28.5
2018-06-11 14:52:25,28.5
2018-06-11 15:02:26,28.5
2018-06-11 15:12:26,28.5
2018-06-11 15:22:28,28.5
2018-06-11 15:32:28,28.5
2018-06-11 15:42:29,28.5
2018-06-12 11:21:55,0
2018-06-12 11:31:59,22.6
2018-06-12 11:42:00,21
2018-06-12 11:52:02,23.1
2018-06-12 12:02:02,21.7
2018-06-12 12:12:03,24.1
2018-06-12 12:22:04,24.9
2018-06-12 12:32:05,24.9
2018-06-12 12:42:07,25
2018-06-12 12:52:07,25
2018-06-12 13:02:09,24.7
2018-06-12 13:12:10,24.8
2018-06-12 13:22:11,25
2018-06-12 13:32:12,24.9
2018-06-12 13:42:13,24.6
2018-06-12 13:52:14,24.7
2018-06-12 14:02:14,24.4
2018-06-12 14:12:15,24.4
2018-06-12 14:22:17,24.5
2018-06-12 14:32:18,24.5
2018-06-12 14:42:18,24.4
2018-06-12 14:52:21,24.4
2018-06-12 15:02:22,24.4
2018-06-12 15:12:23,24.4
2018-06-12 15:22:24,24.3
2018-06-12 15:32:24,24.3
2018-06-12 15:42:26,24.3
2018-06-12 15:52:28,24.2
2018-06-12 16:02:29,24.2
2018-06-12 16:12:30,24.2
2018-06-12 16:22:31,24.2
2018-06-12 16:32:32,24.2
2018-06-12 16:42:33,24.2
2018-06-12 16:52:34,24.2
2018-06-12 17:02:36,24.1
2018-06-12 17:12:36,24.1
2018-06-12 17:22:37,24.1
2018-06-12 17:32:38,24
2018-06-12 17:42:39,24
2018-06-12 17:52:40,24
2018-06-12 18:02:40,24
2018-06-12 18:12:42,24
2018-06-12 18:22:42,24
2018-06-12 18:32:44,24
2018-06-12 18:42:45,24
2018-06-12 18:52:46,24
2018-06-12 19:02:47,24
2018-06-12 19:12:48,24
2018-06-12 19:22:50,24
2018-06-12 19:32:51,24
2018-06-12 19:42:52,24
2018-06-12 19:52:52,23.9
2018-06-12 20:02:54,23.9
2018-06-12 20:12:56,23.9
2018-06-12 20:22:57,23.8
2018-06-12 20:32:58,23.8
2018-06-12 20:42:59,23.8
2018-06-12 20:53:00,23.8
2018-06-12 21:03:01,23.8
2018-06-12 21:13:02,23.8
2018-06-12 21:23:04,23.8
2018-06-12 21:33:05,23.8
2018-06-12 21:43:07,23.7
2018-06-12 21:53:09,23.7
2018-06-12 22:03:10,23.7
2018-06-12 22:13:11,23.6
2018-06-12 22:23:11,23.6
2018-06-12 22:33:13,23.6
2018-06-12 22:43:13,23.6
2018-06-12 22:53:14,23.6
2018-06-12 23:03:15,23.6
2018-06-12 23:13:16,23.6
2018-06-12 23:23:17,23.6
2018-06-12 23:33:18,23.5
2018-06-12 23:43:18,23.5
2018-06-12 23:53:20,23.4
2018-06-13 00:03:20,23.4
2018-06-13 00:13:21,23.4
2018-06-13 00:23:23,23.4
2018-06-13 00:33:24,23.4
2018-06-13 00:43:26,23.4
2018-06-13 00:53:27,23.4
2018-06-13 01:03:27,23.4
2018-06-13 01:13:28,23.3
2018-06-13 01:23:29,23.3
2018-06-13 01:33:29,23.3
2018-06-13 01:43:30,23.3
2018-06-13 01:53:31,23.2
2018-06-13 02:03:32,23.1
2018-06-13 02:13:33,23.1
2018-06-13 02:23:34,23.1
2018-06-13 02:33:35,23.1
2018-06-13 02:43:35,23.1
2018-06-13 02:53:37,23.1
2018-06-13 03:03:38,23.1
2018-06-13 03:13:39,23
2018-06-13 03:23:40,23
2018-06-13 03:33:40,23
2018-06-13 03:43:41,22.9
2018-06-13 03:53:42,22.9
2018-06-13 04:03:43,22.9
2018-06-13 04:13:44,22.9
2018-06-13 04:23:44,22.9
2018-06-13 04:33:45,22.9
2018-06-13 04:43:46,22.9
2018-06-13 04:53:48,22.9
2018-06-13 05:03:50,22.9
2018-06-13 05:13:51,22.9
2018-06-13 05:23:53,22.9
2018-06-13 05:33:54,22.9
2018-06-13 05:43:54,22.9
2018-06-13 05:53:55,22.9
2018-06-13 06:03:56,22.9
2018-06-13 06:13:57,22.9
2018-06-13 06:23:58,22.9
2018-06-13 06:33:59,22.9
2018-06-13 06:43:59,22.9
2018-06-13 06:54:00,23
2018-06-13 07:04:01,23.1
2018-06-13 07:14:02,23.4
2018-06-13 07:24:04,23.4
2018-06-13 07:34:04,23.6
2018-06-13 07:44:06,23.7
2018-06-13 07:54:07,23.8
2018-06-13 08:04:08,23.8
2018-06-13 08:14:09,23.9
2018-06-13 08:24:10,24
2018-06-13 08:34:11,24
