aika,arvo
2018-06-06 19:09:53,19.5
2018-06-06 19:19:54,19.4
2018-06-06 19:29:56,19.4
2018-06-06 19:39:58,19.5
2018-06-06 19:49:59,19.5
2018-06-06 20:00:00,19.5
2018-06-06 20:10:01,19.6
2018-06-06 20:20:02,19.6
2018-06-06 20:30:03,19.6
2018-06-06 20:40:04,19.6
2018-06-06 20:50:05,19.6
2018-06-06 21:00:06,19.6
2018-06-06 21:10:06,19.6
2018-06-06 21:20:07,19.6
2018-06-06 21:30:08,19.6
2018-06-06 21:40:09,19.6
2018-06-06 21:50:10,19.6
2018-06-06 22:00:11,19.6
2018-06-06 22:10:12,19.6
2018-06-06 22:20:12,19.6
2018-06-06 22:30:13,19.6
2018-06-06 22:40:14,19.6
2018-06-06 22:50:16,19.7
2018-06-06 23:00:17,19.7
2018-06-06 23:10:17,19.6
2018-06-06 23:20:19,19.6
2018-06-06 23:30:19,19.6
2018-06-06 23:40:21,19.6
2018-06-06 23:50:22,19.6
2018-06-07 00:00:24,19.6
2018-06-07 00:10:25,19.6
2018-06-07 00:20:26,19.6
2018-06-07 00:30:27,19.6
2018-06-07 00:40:29,19.6
2018-06-07 00:50:32,19.6
2018-06-07 01:00:33,19.5
2018-06-07 01:10:34,19.6
2018-06-07 01:20:35,19.6
2018-06-07 01:30:36,19.6
2018-06-07 01:40:37,19.5
2018-06-07 01:50:38,19.5
2018-06-07 02:00:40,19.6
2018-06-07 02:10:40,19.4
2018-06-07 02:20:41,19.5
2018-06-07 02:30:43,19.5
2018-06-07 02:40:44,19.6
2018-06-07 02:50:45,19.5
2018-06-07 03:00:47,19.5
2018-06-07 03:10:47,19.6
2018-06-07 03:20:50,19.5
2018-06-07 03:30:51,19.5
2018-06-07 03:40:53,19.6
2018-06-07 03:50:54,19.6
2018-06-07 04:00:54,19.5
2018-06-07 04:10:56,19.6
2018-06-07 04:20:58,19.6
2018-06-07 04:31:00,19.5
2018-06-07 04:41:01,19.6
2018-06-07 04:51:03,19.6
2018-06-07 05:01:04,19.6
2018-06-07 05:11:04,19.5
2018-06-07 05:21:05,19.6
2018-06-07 05:31:07,19.6
2018-06-07 05:41:07,19.5
2018-06-07 05:51:08,19.5
2018-06-07 06:01:09,19.6
2018-06-07 06:11:09,19.5
2018-06-07 06:21:11,19.5
2018-06-07 06:31:11,19.5
2018-06-07 06:41:12,19.5
2018-06-07 06:51:14,19.5
2018-06-07 07:01:15,19.6
2018-06-07 07:11:17,19.6
2018-06-07 07:21:17,19.6
2018-06-07 07:31:18,19.6
2018-06-07 07:41:19,19.6
2018-06-07 07:51:20,19.6
2018-06-07 08:01:21,19.6
2018-06-07 08:11:22,19.6
2018-06-07 08:21:23,19.6
2018-06-07 08:31:24,19.6
2018-06-07 08:41:26,19.6
2018-06-07 08:51:27,19.6
2018-06-07 09:01:28,19.6
2018-06-07 09:11:29,19.6
2018-06-07 09:21:30,19.6
2018-06-07 09:31:31,19.6
2018-06-07 09:41:32,19.6
2018-06-07 09:51:33,19.6
2018-06-07 10:01:35,19.6
2018-06-07 10:11:38,19.6
2018-06-07 10:21:39,19.5
2018-06-07 10:31:40,19.6
2018-06-07 10:41:42,19.6
2018-06-07 10:51:42,19.6
2018-06-07 11:01:44,19.5
2018-06-07 11:11:45,19.6
2018-06-07 11:21:47,19.5
2018-06-07 11:31:47,19.5
2018-06-07 11:41:49,19.5
2018-06-07 11:51:50,19.6
2018-06-07 12:01:51,19.6
2018-06-07 12:11:53,19.6
2018-06-07 12:21:54,19.6
2018-06-07 12:31:55,19.6
2018-06-07 12:41:56,19.6
2018-06-07 12:51:57,19.6
2018-06-07 13:01:58,19.6
2018-06-07 13:11:59,19.6
2018-06-07 13:22:00,19.6
2018-06-07 13:32:01,19.7
2018-06-07 13:42:03,19.6
2018-06-07 13:52:04,19.6
2018-06-07 14:02:06,19.7
2018-06-07 14:12:07,19.8
2018-06-07 14:22:08,19.8
2018-06-07 14:32:09,20
2018-06-07 14:42:10,20.2
2018-06-07 14:52:10,20.2
2018-06-07 15:02:11,20.4
2018-06-07 15:12:12,20.4
2018-06-07 15:22:14,20.4
2018-06-07 15:32:15,20.4
2018-06-07 15:42:17,20.4
2018-06-07 15:52:17,20.4
2018-06-07 16:02:18,20.4
2018-06-07 16:12:19,20.5
2018-06-07 16:22:20,20.5
2018-06-07 16:32:21,20.6
2018-06-07 16:42:22,20.6
2018-06-07 16:52:23,20.7
2018-06-07 17:02:24,20.9
2018-06-07 17:12:25,21
2018-06-07 17:22:26,21.1
2018-06-07 17:32:26,21.3
2018-06-07 17:42:28,21.4
2018-06-07 17:52:28,21.4
2018-06-07 18:02:31,21.4
2018-06-07 18:12:31,21.5
2018-06-07 18:22:32,21.3
2018-06-07 18:32:33,21
2018-06-07 18:42:33,20.7
2018-06-07 18:52:34,20.6
2018-06-07 19:02:35,20.5
2018-06-07 19:12:36,20.5
2018-06-07 19:22:38,20.4
2018-06-07 19:32:38,20.4
2018-06-07 19:42:40,20.3
2018-06-07 19:52:41,20.2
2018-06-07 20:02:42,20.1
2018-06-07 20:12:43,20.2
2018-06-07 20:22:44,20.2
2018-06-07 20:32:45,20.2
2018-06-07 20:42:46,20.2
2018-06-07 20:52:46,20.2
2018-06-07 21:02:47,20.2
2018-06-07 21:12:48,20.2
2018-06-07 21:22:49,20.2
2018-06-07 21:32:50,20.2
2018-06-07 21:42:51,20.2
2018-06-07 21:52:52,20.2
2018-06-07 22:02:52,20.1
2018-06-07 22:12:53,20.2
2018-06-07 22:22:54,20.1
2018-06-07 22:32:56,20.1
2018-06-07 22:42:57,20.1
2018-06-07 22:52:58,20.1
2018-06-07 23:03:00,18.7
2018-06-07 23:13:00,20
2018-06-07 23:23:01,20
2018-06-07 23:33:03,20
2018-06-07 23:43:04,20
2018-06-07 23:53:05,20
2018-06-08 00:03:06,20
2018-06-08 00:13:08,20
2018-06-08 00:23:11,20
2018-06-08 00:33:12,20
2018-06-08 00:43:13,20
2018-06-08 00:53:14,19.9
2018-06-08 01:03:15,19.9
2018-06-08 01:13:16,20
2018-06-08 01:23:17,19.9
2018-06-08 01:33:19,19.9
2018-06-08 01:43:19,19.9
2018-06-08 01:53:20,18.9
2018-06-08 02:03:21,19.3
2018-06-08 02:13:22,19.2
2018-06-08 02:23:23,19.1
2018-06-08 02:33:24,19.1
2018-06-08 02:43:25,19.1
2018-06-08 02:53:26,20.6
2018-06-08 03:03:27,20.6
2018-06-08 03:13:29,20.6
2018-06-08 03:23:30,20.6
2018-06-08 03:33:32,20.5
2018-06-08 03:43:33,20.5
2018-06-08 03:53:34,20.5
2018-06-08 04:03:36,20.4
2018-06-08 04:13:37,20.3
2018-06-08 04:23:38,20.4
2018-06-08 04:33:39,20.2
2018-06-08 04:43:42,20.2
2018-06-08 04:53:43,20.4
2018-06-08 05:03:44,20.3
2018-06-08 05:13:46,20.3
2018-06-08 05:23:47,20.4
2018-06-08 05:33:47,20.3
2018-06-08 05:43:48,20.2
2018-06-08 05:53:49,20.3
2018-06-08 06:03:50,20.3
2018-06-08 06:13:51,20.3
2018-06-08 06:23:51,20.3
2018-06-08 06:33:54,20.3
2018-06-08 06:43:54,20.2
2018-06-08 06:53:55,20.2
2018-06-08 07:03:56,20.1
2018-06-08 07:13:57,20.1
2018-06-08 07:23:58,20.1
2018-06-08 07:33:59,20.1
2018-06-08 07:44:01,20.1
2018-06-08 07:54:01,20.2
2018-06-08 08:04:02,20.2
2018-06-08 08:14:03,20.2
2018-06-08 08:24:04,20.2
2018-06-08 08:34:05,20.2
2018-06-08 08:44:06,20.2
2018-06-08 08:54:08,20.2
2018-06-08 09:04:09,20.2
2018-06-08 09:14:10,20.2
2018-06-08 09:24:11,20.1
2018-06-08 09:34:12,20.1
2018-06-08 09:44:13,20.1
2018-06-08 09:54:14,20
2018-06-08 10:04:15,20
2018-06-08 10:14:17,20
2018-06-08 10:24:17,20
2018-06-08 10:34:18,20
2018-06-08 10:44:19,20
2018-06-08 10:54:19,20
2018-06-08 11:04:20,20
2018-06-08 11:14:22,20
2018-06-08 11:24:23,20
2018-06-08 11:34:24,20
2018-06-08 11:44:25,20
2018-06-08 11:54:26,19.9
2018-06-08 12:04:27,20
2018-06-08 12:14:29,20
2018-06-08 12:24:30,19.9
2018-06-08 12:34:30,19.9
2018-06-08 12:44:32,19.9
2018-06-08 12:54:33,19.9
2018-06-08 13:04:35,19.9
2018-06-08 13:14:35,20
2018-06-08 13:24:36,19.9
2018-06-08 13:34:37,19.9
2018-06-08 13:44:38,19.9
2018-06-08 13:54:39,19.9
2018-06-08 14:04:39,19.9
2018-06-08 14:14:40,19.9
2018-06-08 14:24:41,19.9
2018-06-08 14:34:42,19.8
2018-06-08 14:44:43,19.9
2018-06-08 14:54:45,19.8
2018-06-08 15:04:48,19.8
2018-06-08 15:14:49,19.8
2018-06-08 15:24:51,19.8
2018-06-08 15:34:52,19.7
2018-06-08 15:44:53,19.7
2018-06-08 15:54:55,19.6
2018-06-08 16:04:56,19.7
2018-06-08 16:14:58,19.6
2018-06-08 16:25:00,19.6
2018-06-08 16:35:00,19.6
2018-06-08 16:45:02,19.6
2018-06-08 16:55:03,19.6
2018-06-08 17:05:03,19.6
2018-06-08 17:15:05,19.6
2018-06-08 17:25:05,19.5
2018-06-08 17:35:06,19.6
2018-06-08 17:45:08,19.6
2018-06-08 17:55:09,19.6
2018-06-08 18:05:10,19.6
2018-06-08 18:15:11,19.5
2018-06-08 18:25:12,19.5
2018-06-08 18:35:14,19.5
2018-06-08 18:45:16,19.5
2018-06-08 18:55:18,19.5
2018-06-08 19:05:19,19.5
2018-06-08 19:15:20,19.5
2018-06-08 19:25:20,19.5
2018-06-08 19:35:21,19.5
2018-06-08 19:45:25,19.5
2018-06-08 19:55:26,19.5
2018-06-08 20:05:27,19.5
2018-06-08 20:15:29,19.5
2018-06-08 20:25:30,19.5
2018-06-08 20:35:31,19.5
2018-06-08 20:45:32,19.5
2018-06-08 20:55:33,19.5
2018-06-08 21:05:34,19.5
2018-06-08 21:15:35,19.5
2018-06-08 21:25:36,19.5
2018-06-08 21:35:38,19.5
2018-06-08 21:45:39,19.5
2018-06-08 21:55:41,19.5
2018-06-08 22:05:42,19.6
2018-06-08 22:15:43,19.5
2018-06-08 22:25:44,19.5
2018-06-08 22:35:44,19.5
2018-06-08 22:45:45,19.6
2018-06-08 22:55:47,19.6
2018-06-08 23:05:48,19.6
2018-06-08 23:15:49,19.6
2018-06-08 23:25:50,19.6
2018-06-08 23:35:52,19.6
2018-06-08 23:45:52,19.6
2018-06-08 23:55:53,19.6
2018-06-09 00:05:54,19.6
2018-06-09 00:15:55,19.8
2018-06-09 00:25:56,19.6
2018-06-09 00:35:56,19.8
2018-06-09 00:45:57,19.8
2018-06-09 00:55:59,19.7
2018-06-09 01:05:59,19.8
2018-06-09 01:16:00,19.8
2018-06-09 01:26:01,19.8
2018-06-09 01:36:02,19.8
2018-06-09 01:46:03,19.9
2018-06-09 01:56:04,19.8
2018-06-09 02:06:06,19.8
2018-06-09 02:16:06,19.9
2018-06-09 02:26:08,19.9
2018-06-09 02:36:08,19.9
2018-06-09 02:46:09,20
2018-06-09 02:56:10,19.9
2018-06-09 03:06:11,19.9
2018-06-09 03:16:12,19.9
2018-06-09 03:26:14,19.9
2018-06-09 03:36:15,19.9
2018-06-09 03:46:15,19.9
2018-06-09 03:56:16,19.9
2018-06-09 04:06:17,19.9
2018-06-09 04:16:17,19.9
2018-06-09 04:26:19,19.9
2018-06-09 04:36:20,19.8
2018-06-09 04:46:21,20.6
2018-06-09 04:56:23,20.6
2018-06-09 05:06:24,20.6
2018-06-09 05:16:25,20.6
2018-06-09 05:26:25,20.6
2018-06-09 05:36:26,20.6
2018-06-09 05:46:28,20.6
2018-06-09 05:56:28,20.6
2018-06-09 06:06:30,20.5
2018-06-09 06:16:30,20.6
2018-06-09 06:26:31,20.6
2018-06-09 06:36:33,20.6
2018-06-09 06:46:35,20.7
2018-06-09 06:56:36,20.6
2018-06-09 07:06:37,20.7
2018-06-09 07:16:38,20.7
2018-06-09 07:26:39,20.7
2018-06-09 07:36:41,20.7
2018-06-09 07:46:41,20.8
2018-06-09 07:56:44,20.7
2018-06-09 08:06:45,20.7
2018-06-09 08:16:46,20.8
2018-06-09 08:26:46,20.8
2018-06-09 08:36:48,20.7
2018-06-09 08:46:49,20.7
2018-06-09 08:56:50,20.7
2018-06-09 09:06:51,20.6
2018-06-09 09:16:52,20.7
2018-06-09 09:26:53,20.7
2018-06-09 09:36:54,20.7
2018-06-09 09:46:55,20.8
2018-06-09 09:56:55,20.7
2018-06-09 10:06:57,20.8
2018-06-09 10:16:58,20.7
2018-06-09 10:26:59,20.7
2018-06-09 10:37:00,20.7
2018-06-09 10:47:02,20.7
2018-06-09 10:57:03,20.7
2018-06-09 11:07:04,20.7
2018-06-09 11:17:05,20.7
2018-06-09 11:27:07,20.7
2018-06-09 11:37:07,20.6
2018-06-09 11:47:08,20.6
2018-06-09 11:57:09,20.7
2018-06-09 12:07:10,20.6
2018-06-09 12:17:11,20.6
2018-06-09 12:27:12,20.6
2018-06-09 12:37:13,20.6
2018-06-09 12:47:14,20.6
2018-06-09 12:57:15,20.6
2018-06-09 13:07:17,20.6
2018-06-09 13:17:18,20.6
2018-06-09 13:27:18,20.6
2018-06-09 13:37:19,20.6
2018-06-09 13:47:20,20.5
2018-06-09 13:57:21,20.5
2018-06-09 14:07:24,20.5
2018-06-09 14:17:25,20.5
2018-06-09 14:27:26,20.4
2018-06-09 14:37:27,20.5
2018-06-09 14:47:28,20.5
2018-06-09 14:57:29,20.4
2018-06-09 15:07:30,20.5
2018-06-09 15:17:30,20.4
2018-06-09 15:27:31,20.4
2018-06-09 15:37:34,20.5
2018-06-09 15:47:34,20.5
2018-06-09 15:57:35,20.5
2018-06-09 16:07:36,20.4
2018-06-09 16:17:37,20.4
2018-06-09 16:27:38,20.4
2018-06-09 16:37:38,20.4
2018-06-09 16:47:39,20.4
2018-06-09 16:57:40,20.4
2018-06-09 17:07:41,20.5
2018-06-09 17:17:42,20.4
2018-06-09 17:27:43,20.5
2018-06-09 17:37:44,20.5
2018-06-09 17:47:45,20.5
2018-06-09 17:57:47,20.5
2018-06-09 18:07:48,20.5
2018-06-09 18:17:48,20.5
2018-06-09 18:27:49,20.5
2018-06-09 18:37:50,20.5
2018-06-09 18:47:51,20.5
2018-06-09 18:57:52,20.5
2018-06-09 19:07:52,20.6
2018-06-09 19:17:53,20.6
2018-06-09 19:27:54,20.6
2018-06-09 19:37:54,20.6
2018-06-09 19:47:56,20.6
2018-06-09 19:57:56,20.6
2018-06-09 20:07:57,20.6
2018-06-09 20:17:58,20.6
2018-06-09 20:28:00,20.6
2018-06-09 20:38:03,20.6
2018-06-09 20:48:03,20.6
2018-06-09 20:58:04,20.6
2018-06-09 21:08:05,20.6
2018-06-09 21:18:07,20.6
2018-06-09 21:28:08,20.6
2018-06-09 21:38:08,20.6
2018-06-09 21:48:09,20.7
2018-06-09 21:58:10,20.7
2018-06-09 22:08:11,20.7
2018-06-09 22:18:13,20.7
2018-06-09 22:28:14,20.8
2018-06-09 22:38:16,20.7
2018-06-09 22:48:16,20.8
2018-06-09 22:58:17,20.8
2018-06-09 23:08:19,20.9
2018-06-09 23:18:20,20.9
2018-06-09 23:28:21,20.9
2018-06-09 23:38:22,20.9
2018-06-09 23:48:23,20.9
2018-06-09 23:58:24,20.9
2018-06-10 00:08:25,21
2018-06-10 00:18:26,20.9
2018-06-10 00:28:27,21
2018-06-10 00:38:27,21
2018-06-10 00:48:28,21
2018-06-10 00:58:29,21.1
2018-06-10 01:08:30,21.1
2018-06-10 01:18:31,21
2018-06-10 01:28:32,21.1
2018-06-10 01:38:33,21.1
2018-06-10 01:48:34,21.1
2018-06-10 01:58:35,21.1
2018-06-10 02:08:37,21.1
2018-06-10 02:18:37,21.2
2018-06-10 02:28:38,21.2
2018-06-10 02:38:39,21.2
2018-06-10 02:48:40,21.2
2018-06-10 02:58:41,21.2
2018-06-10 03:08:42,21.2
2018-06-10 03:18:43,21.3
2018-06-10 03:28:45,21.2
2018-06-10 03:38:45,21.3
2018-06-10 03:48:47,21.4
2018-06-10 03:58:48,21.3
2018-06-10 04:08:49,21.3
2018-06-10 04:18:50,21.4
2018-06-10 04:28:51,21.3
2018-06-10 04:38:52,21.3
2018-06-10 04:48:53,21.4
2018-06-10 04:58:54,21.3
2018-06-10 05:08:56,21.4
2018-06-10 05:18:57,21.5
2018-06-10 05:28:57,21.4
2018-06-10 05:38:59,21.4
2018-06-10 05:49:00,21.4
2018-06-10 05:59:00,21.4
2018-06-10 06:09:01,21.4
2018-06-10 06:19:02,21.4
2018-06-10 06:29:03,21.4
2018-06-10 06:39:04,21.3
2018-06-10 06:49:05,21.4
2018-06-10 06:59:06,21.3
2018-06-10 07:09:06,21.1
2018-06-10 07:19:07,21.2
2018-06-10 07:29:08,21.1
2018-06-10 07:39:08,21
2018-06-10 07:49:10,21
2018-06-10 07:59:12,21
2018-06-10 08:09:12,20.9
2018-06-10 08:19:14,20.9
2018-06-10 08:29:15,20.9
2018-06-10 08:39:17,20.9
2018-06-10 08:49:17,20.9
2018-06-10 08:59:18,20.9
2018-06-10 09:09:20,20.9
2018-06-10 09:19:21,20.9
2018-06-10 09:29:22,20.8
2018-06-10 09:39:24,20.9
2018-06-10 09:49:24,20.9
2018-06-10 09:59:26,20.9
2018-06-10 10:09:26,20.9
2018-06-10 10:19:27,20.9
2018-06-10 10:29:28,20.9
2018-06-10 10:39:29,20.9
2018-06-10 10:49:30,20.9
2018-06-10 10:59:32,20.9
2018-06-10 11:09:34,20.9
2018-06-10 11:19:35,20.9
2018-06-10 11:29:36,20.9
2018-06-10 11:39:39,21
2018-06-10 11:49:39,20.9
2018-06-10 11:59:41,20.9
2018-06-10 12:09:41,21
2018-06-10 12:19:43,21
2018-06-10 12:29:43,21
2018-06-10 12:39:45,20.9
2018-06-10 12:49:46,21
2018-06-10 12:59:47,21
2018-06-10 13:09:48,21
2018-06-10 13:19:49,21
2018-06-10 13:29:52,21
2018-06-10 13:39:53,21
2018-06-10 13:49:53,21
2018-06-10 13:59:54,21
2018-06-10 14:09:56,21
2018-06-10 14:19:57,21
2018-06-10 14:29:57,21
2018-06-10 14:39:58,21
2018-06-10 14:49:59,21.1
2018-06-10 15:00:00,21
2018-06-10 15:10:01,21
2018-06-10 15:20:02,21
2018-06-10 15:30:03,21
2018-06-10 15:40:04,21
2018-06-10 15:50:04,21
2018-06-10 16:00:05,21.1
2018-06-10 16:10:08,21.1
2018-06-10 16:20:09,20.9
2018-06-10 16:30:09,21
2018-06-10 16:40:10,21
2018-06-10 16:50:11,21
2018-06-10 17:00:12,21
2018-06-10 17:10:12,21
2018-06-10 17:20:13,21
2018-06-10 17:30:14,21
2018-06-10 17:40:15,21
2018-06-10 17:50:17,21.1
2018-06-10 18:00:18,21.1
2018-06-10 18:10:19,21.1
2018-06-10 18:20:20,21
2018-06-10 18:30:20,21.1
2018-06-10 18:40:21,21.1
2018-06-10 18:50:22,21.1
2018-06-10 19:00:23,21.1
2018-06-10 19:10:26,21.1
2018-06-10 19:20:26,21.1
2018-06-10 19:30:27,21.1
2018-06-10 19:40:28,21.1
2018-06-10 19:50:28,21.2
2018-06-10 20:00:30,21.2
2018-06-10 20:10:31,21.3
2018-06-10 20:20:33,21.3
2018-06-10 20:30:33,21.3
2018-06-10 20:40:35,21.3
2018-06-10 20:50:35,21.3
2018-06-10 21:00:37,21.3
2018-06-10 21:10:38,21.3
2018-06-10 21:20:39,21.3
2018-06-10 21:30:39,21.3
2018-06-10 21:40:40,21.4
2018-06-10 21:50:41,21.4
2018-06-10 22:00:42,21.5
2018-06-10 22:10:42,21.4
2018-06-10 22:20:43,21.4
2018-06-10 22:30:44,21.5
2018-06-10 22:40:45,21.5
2018-06-10 22:50:46,21.5
2018-06-10 23:00:47,21.5
2018-06-10 23:10:47,21.6
2018-06-10 23:20:48,21.6
2018-06-10 23:30:49,21.6
2018-06-10 23:40:51,21.6
2018-06-10 23:50:51,21.6
2018-06-11 00:00:52,21.6
2018-06-11 00:10:53,21.7
2018-06-11 00:20:54,21.7
2018-06-11 00:30:55,21.8
2018-06-11 00:40:56,21.7
2018-06-11 00:50:57,21.8
2018-06-11 01:00:59,21.8
2018-06-11 01:11:00,21.8
2018-06-11 01:21:01,21.9
2018-06-11 01:31:01,21.9
2018-06-11 01:41:02,22
2018-06-11 01:51:03,22
2018-06-11 02:01:04,22
2018-06-11 02:11:06,22.1
2018-06-11 02:21:07,22.1
2018-06-11 02:31:09,22.1
2018-06-11 02:41:10,22.1
2018-06-11 02:51:11,22.1
2018-06-11 03:01:12,22.1
2018-06-11 03:11:13,22.1
2018-06-11 03:21:14,22.1
2018-06-11 03:31:15,22.1
2018-06-11 03:41:16,22.1
2018-06-11 03:51:18,22.1
2018-06-11 04:01:18,22.1
2018-06-11 04:11:20,22.2
2018-06-11 04:21:20,22.2
2018-06-11 04:31:22,22.2
2018-06-11 04:41:23,22.2
2018-06-11 04:51:24,22.2
2018-06-11 05:01:25,22.2
2018-06-11 05:11:26,22.2
2018-06-11 05:21:28,22.2
2018-06-11 05:31:28,22.2
2018-06-11 05:41:29,22.2
2018-06-11 05:51:30,22.2
2018-06-11 06:01:31,22.2
2018-06-11 06:11:32,22.2
2018-06-11 06:21:33,22.2
2018-06-11 06:31:34,22.2
2018-06-11 06:41:35,22.2
2018-06-11 06:51:36,22.2
2018-06-11 07:01:37,22.1
2018-06-11 07:11:38,22
2018-06-11 07:21:39,21.9
2018-06-11 07:31:40,21.9
2018-06-11 07:41:41,21.9
2018-06-11 07:51:42,21.8
2018-06-11 08:01:43,21.7
2018-06-11 08:11:44,21.7
2018-06-11 08:21:44,21.7
2018-06-11 08:31:46,21.7
2018-06-11 08:41:46,21.7
2018-06-11 08:51:47,21.6
2018-06-11 09:01:48,21.6
2018-06-11 09:11:49,21.6
2018-06-11 09:21:50,21.6
2018-06-11 09:31:52,21.6
2018-06-11 09:41:55,21.6
2018-06-11 09:51:56,21.6
2018-06-11 10:01:58,21.6
2018-06-11 10:11:59,21.7
2018-06-11 10:22:01,21.7
2018-06-11 10:32:01,21.7
2018-06-11 10:42:03,21.7
2018-06-11 10:52:03,21.7
2018-06-11 11:02:04,21.6
2018-06-11 11:12:05,21.6
2018-06-11 11:22:05,21.7
2018-06-11 11:32:06,21.7
2018-06-11 11:42:07,21.7
2018-06-11 11:52:08,21.6
2018-06-11 12:02:10,21.7
2018-06-11 12:12:10,21.7
2018-06-11 12:22:11,21.8
2018-06-11 12:32:12,21.7
2018-06-11 12:42:13,21.8
2018-06-11 12:52:14,21.8
2018-06-11 13:02:15,21.8
2018-06-11 13:12:16,21.8
2018-06-11 13:22:17,21.8
2018-06-11 13:32:17,21.8
2018-06-11 13:42:18,21.9
2018-06-11 13:52:19,21.9
2018-06-11 14:02:20,21.9
2018-06-11 14:12:21,21.9
2018-06-11 14:22:22,21.9
2018-06-11 14:32:23,21.9
2018-06-11 14:42:24,21.9
2018-06-11 14:52:25,21.9
2018-06-11 15:02:26,21.9
2018-06-11 15:12:26,21.9
2018-06-11 15:22:28,22
2018-06-11 15:32:28,22
2018-06-11 15:42:29,22.1
2018-06-12 11:21:56,2.8
2018-06-12 11:31:59,27.7
2018-06-12 11:42:00,27.1
2018-06-12 11:52:02,27.9
2018-06-12 12:02:02,27.3
2018-06-12 12:12:04,28.3
2018-06-12 12:22:04,28.6
2018-06-12 12:32:06,28.4
2018-06-12 12:42:07,28.2
2018-06-12 12:52:08,28
2018-06-12 13:02:09,27.7
2018-06-12 13:12:10,27.4
2018-06-12 13:22:11,27.3
2018-06-12 13:32:12,27.1
2018-06-12 13:42:13,26.8
2018-06-12 13:52:14,26.7
2018-06-12 14:02:14,26.5
2018-06-12 14:12:15,26.3
2018-06-12 14:22:17,26.2
2018-06-12 14:32:18,26.2
2018-06-12 14:42:18,26
2018-06-12 14:52:21,25.9
2018-06-12 15:02:22,25.8
2018-06-12 15:12:23,25.6
2018-06-12 15:22:24,25.7
2018-06-12 15:32:25,25.7
2018-06-12 15:42:26,25.7
2018-06-12 15:52:28,25.7
2018-06-12 16:02:29,25.7
2018-06-12 16:12:30,25.7
2018-06-12 16:22:31,25.6
2018-06-12 16:32:33,25.5
2018-06-12 16:42:33,25.5
2018-06-12 16:52:35,25.4
2018-06-12 17:02:36,25.3
2018-06-12 17:12:36,25.2
2018-06-12 17:22:37,25.1
2018-06-12 17:32:38,25
2018-06-12 17:42:39,24.9
2018-06-12 17:52:40,24.9
2018-06-12 18:02:41,24.8
2018-06-12 18:12:42,24.6
2018-06-12 18:22:43,24.5
2018-06-12 18:32:44,24.5
2018-06-12 18:42:45,24.4
2018-06-12 18:52:46,24.4
2018-06-12 19:02:47,24.4
2018-06-12 19:12:49,24.4
2018-06-12 19:22:50,24.4
2018-06-12 19:32:51,24.4
2018-06-12 19:42:52,24.3
2018-06-12 19:52:53,24.4
2018-06-12 20:02:55,24.4
2018-06-12 20:12:56,24.4
2018-06-12 20:22:57,24.4
2018-06-12 20:32:58,24.3
2018-06-12 20:42:59,24.2
2018-06-12 20:53:00,24.2
2018-06-12 21:03:02,24.2
2018-06-12 21:13:02,24.2
2018-06-12 21:23:05,24.2
2018-06-12 21:33:06,24.3
2018-06-12 21:43:08,24.3
2018-06-12 21:53:09,24.3
2018-06-12 22:03:10,24.3
2018-06-12 22:13:11,24.3
2018-06-12 22:23:12,24.3
2018-06-12 22:33:13,24.3
2018-06-12 22:43:13,24.3
2018-06-12 22:53:14,24.3
2018-06-12 23:03:16,24.4
2018-06-12 23:13:16,24.3
2018-06-12 23:23:17,24.3
2018-06-12 23:33:18,24.4
2018-06-12 23:43:18,24.4
2018-06-12 23:53:20,24.4
2018-06-13 00:03:20,24.4
2018-06-13 00:13:21,24.4
2018-06-13 00:23:23,24.4
2018-06-13 00:33:25,24.4
2018-06-13 00:43:26,24.4
2018-06-13 00:53:27,24.4
2018-06-13 01:03:27,24.4
2018-06-13 01:13:28,24.4
2018-06-13 01:23:29,24.4
2018-06-13 01:33:30,24.4
2018-06-13 01:43:30,24.4
2018-06-13 01:53:31,24.4
2018-06-13 02:03:32,24.4
2018-06-13 02:13:33,24.5
2018-06-13 02:23:34,24.5
2018-06-13 02:33:35,24.5
2018-06-13 02:43:36,24.5
2018-06-13 02:53:37,24.5
2018-06-13 03:03:38,24.6
2018-06-13 03:13:39,24.6
2018-06-13 03:23:40,24.6
2018-06-13 03:33:40,24.6
2018-06-13 03:43:41,24.6
2018-06-13 03:53:42,24.6
2018-06-13 04:03:43,24.6
2018-06-13 04:13:44,24.6
2018-06-13 04:23:44,24.6
2018-06-13 04:33:46,24.6
2018-06-13 04:43:47,24.6
2018-06-13 04:53:49,24.6
2018-06-13 05:03:50,24.6
2018-06-13 05:13:52,24.6
2018-06-13 05:23:53,24.6
2018-06-13 05:33:54,24.6
2018-06-13 05:43:54,24.7
2018-06-13 05:53:55,24.7
2018-06-13 06:03:56,24.7
2018-06-13 06:13:57,24.7
2018-06-13 06:23:58,24.8
2018-06-13 06:33:59,24.7
2018-06-13 06:43:59,24.7
2018-06-13 06:54:00,24.6
2018-06-13 07:04:01,24.5
2018-06-13 07:14:02,24.4
2018-06-13 07:24:04,24.3
2018-06-13 07:34:04,24.1
2018-06-13 07:44:06,24.1
2018-06-13 07:54:07,24
2018-06-13 08:04:08,24
2018-06-13 08:14:09,23.9
2018-06-13 08:24:10,23.9
2018-06-13 08:34:11,23.9
2018-06-13 08:44:12,23.8
2018-06-13 08:54:13,23.8
2018-06-13 09:04:14,23.8
2018-06-13 09:14:15,23.8
2018-06-13 09:24:15,23.8
